W7_id1	W7_id2	W7_id3	W7_id4	W7_ind1	W7_team	W7_posit	W701_01	W701_02	W702_01	W702_02	W703_01	W703_02	W704	W705_01	W705_02	W706_01	W706_02	W706_03	W706_04	W706_05	W706_06	W706_07	W706_08	W707	W708_01	W708_02	W708_03	W708_04	W708_05	W708_06	W708_07	W708_08	W708_09	W708_10	W708_11	W708_12	W708_13	W708_14	W708_15	W709_01	W709_02	W709_03	W709_04	W709_05	W709_06	W709_07	W709_08	W710_01	W710_02	W710_03	W710_04	W710_05	W710_06	W710_07	W710_08	W710_09	W710_10	W710_11	W710_12	W710_13	W710_14	W711	W712_01	W712_02	W712_03	W712_04	W712_05	W712_06	W713_01	W713_02	W713_03	W713_04	W713_05	W713_06	W713_07	W713_08	W713_09	W713_10	W713_11	W713_12	W713_13	W713_14	W713_15	W713_16	W713_17	W713_18	W713_19	W713_20	W713_21	W713_22	W713_23	W713_24	W714_01	W714_02	W714_03	W714_04	W714_05	W714_06	W714_07	W714_08	W715	W716	W717_01	W717_02	W718	W719_01	W719_02	W719_03	W719_04	W719_05	W719_06	W719_07	W720	W721	W722	W723_01	W723_02	W723_03	W723_04	W723_05	W723_06	W724_01	W724_02	W724_03	W724_04	W724_05	W724_06	W724_07	W724_08	W725_01	W725_02	W725_03	W725_04	W726_01	W726_02	W726_03	W726_04	W726_05	W726_06	W727_01	W727_02	W727_03	W727_04	W727_05	W727_06	W727_07	W727_08	W727_09	W727_10	W727_11	W727_12	W728_01	W728_02	W728_03	W728_04	W729_01	W729_02	W729_03	W729_04	W729_05	W729_06	W729_07	W730_01	W730_02	W730_03	W730_04	W731_01	W731_02	W731_03	W731_04	W731_05	W731_06	W732	W733	W734	W735_01	W735_02	W736_01	W736_02	W7_sex	W7_birthy	W7_birthm	W7_marr	W7_edu	W7_affil
204	0	321	4	2	1	3	2010	12	2013	4	2	3	306	2013	4	3	3	3	3	3	3	3	3																									1	2	2		1	2	2		2		2		2		2	4	4	4	4	4	4	2	2	2		2		1	2	1	2	2		2		1	2	2		2		2		2		2		2		2		2		1				2								4	1	1															4	4	4	4	4	2	3	3	3	3	1	3	1	4	3	3	4	4	4	4	4	4	2	4	4	3	4	4	2	2	2	4	2											1	2	1	40	10	4800		1	84	10	2	6	2
204	0	331	0	2	1	1	1993	9	2014	4	1	6	303	2016	1	4	4	3	4	4	4	4	4	2	4	4	4	3	3	4	4	4	4		4	4	4	4	4		3		3		3	3		2		2		1	4	2		2		2		2		2	4	5	5	5	5	4	2	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		4				1	3	1050	40	-9	4	4	4	2	1	1	5	5	5	5	4	5									4	4	4	4	5	5	5	4	4	4	4	4	3	5	4	5	4	5	4	4	5	5	5	5	4	4	3	4	3	4	2	2	3											1		2	40	1	9800		1	66	8	2	6	1
204	0	341	0	2	1	1	1997	3	2010	6	4	6	304	1997	3	5	5	5	4	4	5	4	5	3	4	4	4	4	3	3	3	3	3		4	3	4	3	3		4		4		4	5		2		2		2		2		2		2		2		1	5	5	4	5	5	4	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		4				2								2	2	1	4	4	3	4	4	4									4	3	4	5	4	5	4	4	4	5	4	4	3	5	4	5	5	5	5	4	5	5	4	4	4	4	2	5	4	5	1	2	2											1		2	40	2	9000		1	61	6	2	6	1
204	0	341	1	2	1	3	2012	12	2012	12	2	2	304	2017	1	4	4	4	4	4	4	4	4																									1	3	2		1	3	2		2		2		2		4	4	4	3	3	4	4	3	3	2		2		2		2		2		1	2	2		2		2		2		2		2		2		2		2		4				2								2	2	2															4	4	4	4	3	3	4	4	4	4	4	4	3	3	3	4	4	4	3	3	4	4	4	4	4	4	4	3	2	4	3	3	4											1	2	1	40	0	4500		2	85	12	1	6	1
204	0	601	0	2	1	1	1999	6	2016	1	2	6	399	2006	1	5	5	5	5	5	5	5	5	3	5	5	5	5	4	3	3	5	5		5	3	3	3	3		3		3		3	3		1	4	2		1	4	2		2		2		2		2	5	5	3	5	5	3	2	2	2		2		1	3	2		2		1	3	2		2		2		2		2		2		2		2		2		1				1	3	1080	40	2007	4	4	4	4	1	1	5	5	5	5	4	5									5	5	4	4	4	4	5	5	5	4	3	5	5	3	5	3	3	5	5	5	5	3	5	5	5	5	2	5	5	3	2	4	4											1		2	40	0	10000		1	72	10	2	7	1
204	0	601	1	2	1	3	2015	12	2015	12	2	2	399	2016	1	4	4	4	4	4	4	4	4																									1	4	1	4	1	4	2		2		2		2		13	4	4	3	4	4	4	3	4	2		2		2		1	3	2		2		2		2		2		2		2		2		2		2		2		3				1	3	1080	40	2011	4	3	4	2	2	2															4	4	5	5	4	4	4	4	4	4	4	4	3	4	4	4	4	4	2	2	4	4	5	5	5	5	2	4	4	4	2	2	3											1	2	1	40	0	4868		2	88	7	1	7	3
204	0	601	2	2	1	3	2016	11	2016	11	2	2	399	2016	12	4	4	4	4	4	4	4	4																									1	2	2		1	3	2		2		2		2		2	4	5	3	4	4	3	2	3	2		2		2		2		1	3	2		2		2		2		2		2		1	3	2		2		2		3				1	3	1080	40	2017	4	2	4	2	2	4															5	5	5	4	2	3	3	5	4	4	4	4	3	4	4	4	3	4	2	2	5	4	5	4	5	5	2	4	4	4	2	1	3											1	2	1	40	5		330	1	92	1	1	6	2
204	0	601	3	2	1	3	2014	12	2014	12	2	2	399	2016	1	3	3	3	3	2	2	3	3																									2		2		1	3	2		2		2		2		1	3	3	2	2	4	3	3	3	1	3	2		2		2		2		1	3	2		2		2		2		2		2		2		2		2		4				1	3	1080	40	2016	4	4	4	2	2	2															4	3	4	4	3	3	4	4	3	4	3	3	3	4	4	3	4	4	4	4	3	4	4	4	4	4	3	4	2	3	3	3	2											1	2	1	40	5	5000		2	90	12	1	6	4
204	0	801	0	2	4	1	2001	4	2012	6	3	6	904	2011	1	5	4	4	5	4	4	4	5	4	5	5	4	5	4	4	4	3	3		5	3	3	5	4		4		4		4	4		2		2		2		2		2		2		2		1	5	5	3	4	4	4	2	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		4				1	3	1050	40	-9	4	4	4	2	1	1	5	5	5	5	5	5									5	5	5	4	4	4	4	4	5	5	4	4	4	5	5	5	4	5	3	4	4	3	4	4	4	4	2	5	3	4	1	2	3											1		2	40	0	10000		1	69	12	2	6	1
204	1	801	0	2	4	1	1994	7	2010	6	1	6	904	2008	5	4	5	5	4	4	4	4	4	3	3	3	3	3	4	3	2	3	3		3	2	2	3	4		3		3		3	3		1	4	1	4	1	4	2		2		2		2		2	4	4	3	5	5	5	4	4	2		2		2		2		1	4	1	4	2		2		2		2		2		2		2		2		2		3				1	3	1050	40	2000	4	4	4	2	2	1	4	4	4	3	4	3									3	3	3	3	4	4	3	3	4	4	5	4	3	3	4	3	4	4	3	3	3	4	4	4	5	4	3	4	4	4	4	3	2											1		2	40	0	-9		1	67	2	2	7	6
204	2	801	0	2	4	1	2002	10	2013	2	1	5	904	2002	10	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3		3	3	3	3	3		3		3		3	3		1	2	2		2		2		2		2		2		2	3	3	3	3	3	3	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				1	3	1170	40	2004	4	2	2	2	3	1	4	4	3	3	3	3									3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3											1		2	40	0	-9		1	76	1	2	6	2
204	2	801	1	2	4	3	2015	6	2015	6	1	1	903	2015	6	3	5	3	3	4	4	3	3																									1	3	2		1	4	2		2		2		2		2	2	3	3	3	4	3	4	4	2		2		2		2		2		2		1	2	2		2		2		2		1	3	2		2		2		4				1	3	1300	40	2013	4	2	2	2	2	2															4	3	2	3	3	3	2	3	3	4	3	3	3	2	3	3	4	4	4	4	4	3	2	4	2	2	4	2	1	4	3	4	4											1	2	1	40	2	3000		2	89	12	1	5	1
204	2	801	2	2	4	3	2008	6	2017	1	2	3	903	2008	7	3	4	4	3	3	4	3	3																									1	1	1	1	1	1	2		2		2		2		2	3	4	2	4	3	4	1	2	2		2		2		2		2		2		2		1	1	2		2		2		2		2		2		2		4				1	3	1050	40	2008	4	2	2	2	4	2															5	4	4	4	4	4	4	3	4	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	3	3	4	4	4	4											1	2	1	40	0	6000		1	82	3	2	6	4
204	2	801	3	2	4	3	2003	6	2010	4	1	2	903	2003	6	3	3	3	3	3	3	3	3																									1	3	2		1	2	2		2		2		2		3	4	4	3	4	4	4	1	3	2		2		2		2		2		2		1	3	2		2		2		2		1	2	2		2		2		1				2								2	1	2															4	4	2	3	2	3	4	4	4	4	4	4	3	3	3	3	4	4	3	5	4	4	4	3	4	4	4	3	2	4	3	4	3											1	2	1	40	3	6000		2	79	10	2	6	1
204	2	801	4	2	4	3	2000	1	2010	1	2	3	903	2010	11	4	3	4	3	3	3	4	3																									2		2		1	2	2		2		2		2		1	4	3	3	4	3	4	1	1	2		2		2		2		2		1	2	2		2		2		2		2		2		2		2		2		1				1	3	99010	40	2004	4	3	4	2	2	3															4	3	3	3	3	3	4	4	4	4	4	3	4	5	3	4	5	4	3	5	4	4	4	4	4	4	3	4	5	4	5	4	3											1	2	1	40	0	6000		2	80	2	2	6	1
204	2	801	5	2	4	3	2006	7	2014	1	2	3	903	2006	7	3	3	3	3	3	3	3	3																									1	2	2		2		2		2		2		2		2	5	1	1	3	3	3	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				1	3	99010	40	2005	4	2	4	1	3	1															3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	2	3	3	3	4	3	4	3	2	3											1	2	1	40	10	-9		1	-9	-9	2	6	1
204	2	801	6	2	4	3	2007	11	2013	4	1	2	903	2007	11	4	4	4	3	3	2	3	3																									1	2	2		1	1	2		2		2		2		3	4	4	1	3	3	3	1	4	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				1	3	1050	40	2009	4	2	2	2	2	1															4	4	4	3	2	2	2	3	3	4	4	3	3	3	4	4	4	4	4	4	4	4	5	3	4	4	2	4	2	3	3	2	2											1	2	1	40	5	6300		2	78	1	2	5	1
204	3	801	0	2	4	1	2000	1	2010	1	1	5	904	2005	1	4	4	4	4	3	2	2	3	3	3	3	3	3	3	3	3	3	3		3	3	3	3	3		3		3		3	3		2		1	2	1	2	2		2		2		2		2	3	3	2	3	3	3	3	4	1	3	2		1	2	1	2	1	2	2		2		1	2	2		2		2		1	3	2		2		2		4				1	3	1050	40	-9	4	3	4	2	2	2	4	4	4	4	4	4									3	3	3	3	3	2	3	3	3	2	3	2	3	3	2	2	2	3	3	5	4	5	3	4	3	3	2	3	3	2	3	4	4											1		2	40	10	9000		2	71	1	1	5	1
204	3	801	1	2	4	3	2010	7	2010	7	3	3	903	2010	7	2	2	3	2	2	3	2	2																									2		1	2	1	1	2		2		2		2		5	2	2	3	2	3	2	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		3				1	3	1050	40	2007	4	2	4	2	3	2															2	3	2	2	2	3	2	3	2	3	3	2	3	3	2	3	2	3	3	2	3	2	2	3	2	3	2	3	2	3	2	3	2											1	2	1	40	0	-9		1	75	2	1	6	1
204	3	801	2	2	4	3	2001	11	2007	3	2	3	903	2002	3	3	3	4	4	4	4	3	3																									1	2	2		1	3	2		2		2		2		4	4	4	3	3	4	3	2	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		4				2								2	1	1															3	4	4	3	3	3	4	3	4	3	3	4	3	4	4	3	4	4	3	3	4	3	4	3	4	4	2	3	3	3	3	3	3											1	2	1	40	0	-9		1	74	11	2	6	2
204	3	801	3	2	4	3	2010	12	2016	1	2	3	903	2010	12	4	4	3	4	3	3	2	4																									2		2		2		2		2		2		2		1	4	4	4	4	4	4	3	3	1	3	2		2		2		2		2		2		2		2		2		2		1	3	2		2		2		2				1	3	1050	40	-9	4	1	4	2	3	1															5	4	5	5	3	3	3	4	2	3	3	3	4	3	3	4	3	3	4	4	4	3	4	4	4	4	3	4	4	3	4	4	4											1	2	1	40	0	-9		1	83	11	2	6	1
204	3	801	4	2	4	3	2000	4	2016	1	1	5	903	2009	1	4	4	4	4	4	4	4	4																									1	3	1	3	1	3	2		2		2		2		6	4	4	3	4	4	4	3	3	2		2		1	3	2		1	2	2		2		2		2		2		2		1	3	2		2		2		4				1	3	1050	40	2003	4	3	4	2	2	3															4	4	4	4	3	3	4	4	4	4	4	4	4	4	4	4	4	2	2	3	4	3	4	4	4	3	2	3	4	3	3	3	4											1	2	1	40	2	8000		2	74	3	3	3	
204	3	801	5	2	4	3	2002	4	2006	1	3	4	903	2002	4	4	4	4	4	3	4	3	4																									1	3	2		1	3	2		2		2		2		3	3	4	3	4	3	4	3	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				1	88	2040	90	2002	7	3	2	3	2	2															3	4	3	4	4	3	4	3	4	3	3	4	3	4	4	4	3	3	3	4	3	4	4	3	4	4	4	3	4	3	4	3	4											1	2	1	40	15	9800		1	71	12	2	4	
204	3	801	6	2	4	3	2003	8	2011	4	2	4	903	2003	8	4	4	4	4	4	3	3	3																									1	3	2		1	3	2		2		2		2		2	3	4	3	4	4	4	2	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		4				1	3	1050	40	2001	4	3	2	2	3	1															4	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	3	4	3	5	4	5	4	4	4	4	1	4	4	4	2	2	4											1	2	1	40	0	9000		1	77	1	2	6	1
204	3	801	7	2	4	3	1999	12	2016	1	2	4	903	2000	2	3	3	3	3	3	3	3	3																									2		2		1	2	2		2		2		2		1	3	4	3	3	3	3	2	2	2		2		1	2	2		1	2	2		2		2		2		2		2		1	3	2		2		2		3				2								2	2	1															4	3	3	3	3	3	3	4	3	3	4	4	4	3	3	4	4	3	3	4	4	5	4	4	4	3	2	4	4	3	4	2	4											1	2	1	40	0	8900		1	72	4	2	6	2
204	4	801	0	2	4	1	2007	11	2007	11	4	4	903	2007	11	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	3	3		3	3	3	3	3		3		3		3	3		1	2	2		2		2		2		2		2		2	4	3	3	5	5	4	1	1	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				1	3	1050	40	2005	4	2	2	1	1	3	3	3	3	3	3	3									3	3	3	4	3	3	3	4	3	3	4	4	3	3	3	2	3	3	3	4	3	5	3	3	3	3	3	3	3	3	4	4	4											1		2	40	10	5000		1	67	12	2	6	2
204	4	801	1	2	4	3	2007	8	2012	5	1	2	903	2007	8	4	3	4	2	3	3	3	4																									1	2	2		1	1	1	1	2		2		2		2	4	4	2	4	4	4	4	4	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				1	3	1050	40	2008	4	4	1	1	3	2															4	4	4	4	1	1	2	3	3	1	4	3	2	5	4	2	4	5	5	4	4	5	3	4	5	3	1	1	1	4	4	4	2											1	2	1	40	10	4200		2	85	4	2	6	1
204	4	801	2	2	4	3	2011	8	2011	8	1	1	903	2011	8	3	4	4	3	3	3	3	4																									1	3	2		1	4	2		2		2		2		2	4	5	3	4	4	3	4	4	2		1	4	2		2		2		2		1	3	2		2		2		2		1	3	2		2		2		1				1	3	1050	40	2013	4	4	1	2	3	2															4	4	4	4	3	3	3	4	4	3	3	3	2	3	3	3	4	3	5	4	4	5	4	4	4	4	4	4	3	4	3	4	3											1	2	1	40	5	4700		2	93	8	1	5	1
204	4	801	3	2	4	3	2002	10	2010	5	1	2	903	2002	10	4	4	4	4	4	4	4	4																									2		2		1	3	2		2		2		2		1	4	4	3	4	4	4	2	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		4				1	3	1050	40	2005	4	3	4	2	3	2															4	4	4	4	3	3	3	3	3	3	4	4	3	3	3	4	4	3	3	4	4	4	4	3	4	3	3	4	3	3	4	3	4											1	2	2	40	10	6300		2	81	5	2	5	1
204	4	801	4	2	4	3	2008	6	2015	1	2	3	903	2008	6	3	3	3	3	3	3	3	3																									1	2	1	2	1	2	2		2		2		2		3	4	4	3	4	4	4	2	2	1	3	2		2		1	4	2		2		1	3	2		2		2		2		1	3	2		2		2		4				2								2	3	1															4	4	3	3	2	1	3	3	4	2	2	2	2	2	4	2	4	5	4	5	3	5	4	4	4	4	4	4	4	3	3	2	4											1	2	1	40	10	7000		2	83	2	1	6	3
204	5	801	0	2	4	1	2006	3	2010	3	2	3	903	2006	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3		3	2	2	3	3		3		3		3	3		2		2		1	1	2		2		2		2		1	4	4	2	3	3	3	2	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				1	3	1170	40	2011	4	2	2	2	1	1	4	4	4	4	4	4									4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3											1		2	40	0	8000		1	79	8	2	6	1
204	5	801	1	2	4	3	2010	10	2010	10	1	1	903	2010	10	3	3	3	3	3	3	3	3																									1	4	1	4	1	1	2		2		2		2		12	4	3	2	4	4	4	1	4	2		2		2		2		2		2		2		2		2		2		2		1	3	2		2		2		1				1	3	1060	40	2014	4	1	4	2	2	1															3	3	3	3	3	2	2	3	2	3	2	2	2	3	3	3	4	3	4	3	3	3	4	4	2	4	2	5	1	3	4	4	5											1	2	1	40	10	3600		2	92	12	1	6	2
204	5	801	2	2	4	3	2006	7	2009	2	2	3	903	2009	2	3	3	3	3	3	3	3	3																									1	1	1	1	2		2		2		2		2		5	3	3	3	3	3	3	1	1	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				1	3	1070	40	-9	4	1	4	2	3	1															3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3											1	2	1	40	0	-9		2	70	9	2	4	
204	5	801	3	2	4	3	2007	8	2013	4	1	2	903	2007	8	4	4	4	4	3	3	3	3																									1	3	2		1	3	2		2		2		2		2	4	4	4	4	4	4	4	4	2		2		2		2		2		2		2		2		2		2		2		1	3	2		2		2		1				2								4	2	1															4	4	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	4	4	4	3	3	3											1	2	1	40	23	5600		2	85	8	2	6	1
204	5	801	4	2	4	3	2002	10	2008	4	1	2	903	2002	10	3	3	3	3	3	3	3	3																									1	4	2		1	4	2		2		2		2		2	5	5	3	5	4	4	2	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				1	3	1050	40	2007	4	3	1	2	2	1															4	5	5	5	3	4	4	4	4	4	5	4	4	4	4	4	4	4	4	4	4	4	4	4	2	4	2	4	5	4	4	5	4											1	2	1	40	5	4000		2	81	4	2	5	1
204	6	801	0	2	4	1	2001	2	2010	1	3	6	904	2017	1	3	3	4	4	4	4	5	4	3	4	3	5	4	4	3	4	4	4		4	3	5	4	4		4		4		4	4		1	3	1	3	1	3	2		2		2		2		2	3	3	2	4	4	4	2	2	2		2		2		2		2		1	3	2		2		2		2		2		1	3	2		2		2		3				1	3	1170	40	2005	4	4	4	2	1	1	3	3	4	3	4	4									5	5	4	5	4	5	5	5	4	5	4	4	3	4	5	5	4	3	4	5	4	4	4	5	5	5	4	4	3	3	3	4	4											1		1	40	0	-9		2	75	1	2	6	1
205	0	321	0	2	1	1	1996	11	2015	1	2	6	306	2013	3	3	4	4	3	2	4	3	3	3	4	4	4	4	4	3	3	4	4		4	4	4	4	4		4		4		4	4		1	2	1	2	1	3	2		1	2	1	2	2		3	2	3	3	4	3	3	2	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				2								3	2	1	4	3	3	4	4	4									3	4	3	3	3	4	3	4	4	4	3	2	3	3	3	4	4	3	4	4	4	4	4	4	4	4	3	4	4	4	3	3	3											1		2	40	5	9200		1	64	1	2	6	1
205	0	321	1	2	1	3	2007	11	2012	12	1	4	304	2007	11	5	5	5	5	5	4	5	5																									1	4	2		1	4	2		2		2		2		5	4	5	4	5	4	4	4	4	2		2		1	4	2		2		2		2		2		2		2		2		2		2		2		2		3				1	20	6040	13	2007	2	3	4	4	2	3															5	5	5	5	4	4	4	4	5	5	4	4	3	4	5	5	5	3	3	4	4	4	4	4	4	4	3	4	4	4	2	2	4											1	2	1	40	10	9000		1	81	3	2	6	3
205	0	321	2	2	1	3	1996	6	2010	2	1	5	308	2013	11	3	3	3	3	3	4	3	3																									1	3	1	3	1	3	2		2		2		2		5	3	3	3	3	3	3	4	4	2		2		1	4	1	3	1	2	2		2		2		2		2		2		2		2		2		2		1				1	3	1170	40	2009	4	3	4	2	2	1															3	3	3	3	2	2	3	3	3	3	3	3	3	3	3	3	5	4	3	5	5	4	3	3	3	3	3	3	3	3	3	4	3											1	2	2	40	10	8000		1	71	9	1	6	-9
205	0	331	0	2	1	1	2006	4	2017	1	1	5	303	2015	12	3	3	3	3	3	3	3	3	3	4	4	4	4	4	3	3	3	4		4	3	4	4	4		4		4		4	4		1	3	2		1	3	2		2		1	3	2		4	2	2	4	4	3	3	2	3	2		2		1	3	1	3	1	2	1	2	2		2		2		2		2		1	3	2		2		2		1				2								2	2	1	4	4	4	4	4	4									3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	4	4	4	4	4	3	4	3	3	3	3	3											1		2	40	3	10000		1	75	10	2	7	2
205	0	331	1	2	1	3	2007	11	2007	11	1	1	303	2015	12	2	2	1	1	1	1	2	1																									1	3	2		1	3	2		2		1	3	2		8	4	4	3	4	4	4	2	2	2		2		1	3	1	3	1	3	1	2	2		2		2		2		2		2		2		2		2		1				1	2	2112	40	-9	4	3	4	3	1	2															2	2	1	1	3	2	3	3	3	2	1	3	2	4	4	4	4	4	4	4	4	4	4	2	2	2	4	2	3	3	4	2	3											1	2	1	40	0	5500		2	90	1	1	6	2
205	0	601	0	2	1	1	2015	5	2015	5	6	6	701	2015	5	4	3	3	2	2	2	3	3	3	4	4	5	4	4	2	3	3	4		4	2	3	3	5		4		4		3	4		1	3	1	2	1	3	2		1	1	1	2	2		5	2	2	2	4	3	3	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		3				1	3	99010	40	2000	4	4	4	3	2	1	4	4	3	5	5	4									3	3	4	3	3	2	3	3	4	3	4	3	3	4	3	5	4	4	5	4	4	5	4	4	4	4	1	5	4	4	2	2	4											1		2	40	0	-9		1	67	10	2	6	2
205	0	601	1	2	1	3	2015	7	2015	7	2	2	701	2015	7	4	4	4	4	4	3	4	4																									1	3	1	2	1	3	2		2		1	2	2		1	4	5	5	4	4	5	3	4	1	3	2		1	1	2		1	3	2		2		2		2		2		2		1	4	2		2		2		4				1	3	1170	40	2013	4	3	2	2	2	2															4	4	4	4	4	4	4	5	5	4	3	3	2	4	4	4	4	4	4	4	4	4	5	5	4	4	3	3	4	4	2	2	2											1	2	1	40	5	5000		1	89	6	1	6	3
205	0	801	0	2	4	1	1996	6	2015	12	1	6	903	1996	6	4	4	5	5	5	4	5	5	3	5	5	5	5	5	4	4	4	4		4	4	4	4	5		5		5		4	4		1	4	2		1	3	2		2		2		2		5	4	4	4	4	4	4	3	3	2		2		1	3	1	3	1	3	1	3	2		2		2		2		2		1	3	2		2		2		4				1	3	1170	40	2010	4	3	4	2	2	1	3	4	3	4	4	4									4	5	5	4	4	4	4	4	4	4	4	4	4	4	4	5	4	3	2	4	4	5	4	4	4	4	1	4	4	4	2	2	2											1		1	40	0	-9		1	68	6	2	6	1
205	0	801	1	2	4	3	2003	12	2017	1	1	5	903	2011	10	3	4	4	3	4	4	4	4																									1	4	1	3	1	3	2		2		2		2		4	4	4	4	5	5	4	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				2								2	3	3															4	4	4	4	3	3	3	4	4	4	4	3	3	3	4	4	4	4	4	4	4	4	4	4	4	4	3	4	4	4	2	3	4											1	2	1	40	2	7000		1	77	2	2	7	2
205	0	801	2	2	4	3	2006	4	2011	5	2	4	903	2015	12	4	3	4	4	4	3	4	4																									1	3	2		1	2	2		2		2		2		11	4	5	4	5	4	4	4	2	2		2		1	3	2		2		1	2	2		2		2		2		2		1	4	2		2		2		4				2								2	3	1															4	4	3	4	3	3	2	3	2	4	3	3	2	2	3	4	4	4	3	4	5	4	5	4	4	4	2	4	4	4	3	2	4											1	2	1	40	0	7000		1	79	6	2	7	1
205	0	802	0	2	4	1	2000	6	2015	5	1	6	903	2000	6	2	3	2	2	4	4	4	4	1	4	4	4	4	5	4	4	4	3		4	3	3	3	4		4		3		3	3		1	4	2		2		2		2		2		2		2	4	4	4	4	4	4	2	2	2		2		1	3	1	3	1	3	1	3	2		2		2		2		2		2		2		2		2		1				1	3	3020	20	2001	1	3	4	2	2	1	2	4	3	3	3	4									3	3	4	3	3	4	4	4	3	3	3	3	3	3	4	4	5	4	3	5	5	4	4	2	4	4	2	4	4	4	3	2	3											1		1	40	0	10000		1	70	12	2	6	2
205	0	802	1	2	4	3	2003	12	2017	1	1	5	903	2003	12	3	3	4	3	3	3	4	4																									1	3	1	3	2		2		2		2		2		2	2	3	3	4	3	3	3	3	2		2		1	3	2		2		2		2		2		2		2		2		2		2		2		2		4				1	3	3020	20	2006	1	3	4	2	3	2															4	3	3	3	3	3	4	4	4	4	3	4	3	4	4	4	4	4	3	4	4	4	4	4	4	4	2	5	4	4	3	3	4											1	2	1	40	10	6400		2	79	11	2	7	2
205	0	802	2	2	4	3	2005	6	2017	1	1	5	903	2016	11	4	4	4	4	4	4	4	5																									1	3	2		1	4	2		1	3	2		2		5	4	4	4	5	4	3	2	3	2		2		2		2		1	3	1	3	2		2		2		2		2		2		2		2		2		1				2								2	3	1															4	4	4	4	4	4	4	4	4	4	4	4	3	4	4	4	5	4	3	4	5	5	4	4	4	4	3	4	4	4	3	3	4											1	2	1	40	14	10000		1	78	4	2	6	1
205	0	802	3	2	4	3	2005	6	2010	7	1	4	903	2009	1	2	2	2	1	2	1	1	3																									1	3	2		1	2	2		2		2		2		3	4	3	1	3	3	2	4	4	2		2		2		2		1	2	1	4	2		1	1	2		2		2		2		2		2		2		1				1	14	1040	13	-9	2	2	2	5	2	1															3	3	3	3	1	1	3	4	1	4	1	2	1	3	4	4	4	4	4	5	3	5	3	4	4	3	4	3	1	4	4	2	4											1	2	1	40	10	10257		2	77	4	2	6	3
206	0	201	0	1	1	1	2012	5	2014	4	3	4	203	2012	5	4	5	4	4	4	4	4	5	3	3	3	4	4	3	1	2	3	4	3	4	3	2	2	2	2	2	2	3	3				2		2		2		2		2		2		2		1	3	3	3	3	4	4	4	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				2								4	2	1	5	5	4	3	2	2									4	3	4	3	5	4	3	4	4	4	5	4	3	4	3	3	3	3	3	2	4	3	4	4	4	4	2	4	2	4	2	5	4											1		2	40	0	4189		2	82	5	2	6	1
206	0	201	1	1	1	3	2015	6	2015	6	1	1	202	2015	6	3	3	3	3	3	3	3	3																									1	2	1	2	2		2		2		2		2		2	3	3	3	3	3	3	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				2								3	1	2															4	4	4	4	3	3	3	4	3	4	4	4	4	5	5	5	5	5	3	3	4	4	4	3	4	4	1	4	3	4	3	3	3											1	2	2	40	5	2800		2	88	5	1	5	4
